232	46078
0	0	4715
0	1	60
0	2	39
0	3	176
0	4	45
0	5	49
0	6	24
0	7	434
0	8	34
0	10	87
0	11	441
0	12	1
0	13	712
0	14	3
0	15	1
0	16	217
0	17	22
0	18	89
0	19	22
0	20	9
0	21	9
0	22	106
0	23	9
0	24	1
0	25	318
0	26	180
0	27	214
0	28	386
0	29	7
0	30	34
0	31	870
0	32	301
0	33	17
0	34	26
0	35	77
0	37	282
0	38	214
0	39	18
0	40	9
0	41	53
0	42	318
0	43	53
0	44	37
0	45	36
0	46	32
0	47	73
0	48	7
0	49	9
0	50	1
0	51	34
0	52	43
0	53	860
0	54	37
0	55	7
0	56	30
0	57	64
0	58	3
0	60	363
0	61	1188
0	62	36
0	64	24
0	65	24
0	66	66
0	67	293
0	68	1
0	69	47
0	70	45
0	71	11
0	72	248
0	73	62
0	74	30
0	75	13
0	76	56
0	77	1586
0	78	672
0	79	104
0	81	24
0	82	34
0	83	36
0	84	28
0	85	32
0	86	180
0	87	66
0	88	68
0	89	108
0	90	157
0	91	229
0	92	790
0	93	22
0	94	11
0	95	282
0	96	703
0	97	193
0	98	128
0	99	7
0	100	600
0	101	13
0	103	18
0	104	22
0	105	24
0	106	320
0	107	18
0	108	189
0	109	415
0	110	34
0	111	77
0	112	327
0	113	568
0	114	11
0	115	1211
0	116	1
0	117	904
0	118	123
0	119	272
0	120	15
0	121	7
0	122	17
0	123	149
0	124	70
0	125	1703
0	126	13
0	127	985
0	128	1
0	129	34
0	130	30
0	131	79
0	132	318
0	133	49
0	134	20
0	135	233
0	136	119
0	137	1389
0	138	250
0	139	1304
0	140	24
0	141	15
0	143	5
0	145	20
0	147	30
0	148	9
0	151	15
0	152	164
0	153	81
0	154	39
0	155	17
0	156	22
0	157	17
0	158	1510
0	159	1
0	160	426
0	161	123
0	162	20
0	163	32
0	164	20
0	165	589
0	166	155
0	167	665
0	169	41
0	171	153
0	173	7
0	174	81
0	175	1123
0	176	43
0	177	22
0	178	199
0	180	73
0	181	96
0	182	9
0	183	568
0	184	1
0	185	13
0	186	519
0	187	299
0	188	5
0	189	43
0	190	140
0	191	13
0	192	212
0	193	20
0	194	765
0	195	725
0	196	18
0	197	45
0	198	13
0	199	34
0	200	225
0	201	494
0	202	68
0	203	375
0	204	136
0	205	20
0	206	210
0	207	75
0	208	125
0	209	100
0	210	2071
0	211	5
0	212	3
0	213	15
0	214	526
0	215	43
0	216	20
0	217	130
0	218	578
0	219	30
0	220	41
0	221	250
0	222	36
0	223	36
0	224	3
0	225	301
0	226	3
0	227	301
0	228	572
0	229	36
0	230	60
0	231	70
1	0	152
1	1	2239
1	2	5
1	3	23
1	4	1
1	5	19
1	6	19
1	7	547
1	8	46
1	10	51
1	11	161
1	12	5
1	13	359
1	14	14
1	15	3
1	16	37
1	17	24
1	18	1067
1	19	12
1	20	7
1	21	8
1	22	156
1	23	72
1	24	5
1	25	253
1	26	152
1	27	40
1	28	847
1	30	19
1	31	296
1	32	132
1	33	69
1	34	24
1	35	136
1	37	345
1	38	58
1	39	85
1	40	47
1	41	39
1	42	70
1	43	40
1	44	49
1	45	12
1	46	14
1	47	37
1	48	39
1	49	14
1	50	67
1	51	15
1	52	189
1	53	198
1	54	8
1	55	3
1	56	33
1	57	28
1	58	7
1	60	198
1	61	333
1	62	106
1	64	49
1	65	24
1	66	67
1	67	345
1	68	7
1	69	23
1	70	85
1	71	19
1	72	273
1	73	35
1	74	30
1	75	21
1	76	134
1	77	258
1	78	434
1	79	170
1	80	1
1	81	26
1	82	70
1	83	60
1	84	14
1	85	19
1	86	60
1	87	232
1	88	60
1	89	39
1	90	292
1	91	69
1	92	1131
1	93	17
1	94	74
1	95	274
1	96	359
1	97	234
1	98	76
1	99	12
1	100	269
1	101	12
1	102	31
1	103	85
1	104	67
1	105	8
1	106	168
1	107	17
1	108	313
1	109	200
1	110	26
1	111	101
1	112	2174
1	113	1395
1	114	5
1	115	491
1	117	90
1	118	141
1	119	79
1	120	26
1	121	5
1	122	14
1	123	198
1	124	39
1	125	533
1	126	7
1	127	205
1	129	14
1	130	8
1	131	47
1	132	63
1	133	21
1	134	7
1	135	31
1	136	102
1	137	549
1	138	269
1	139	230
1	140	26
1	141	21
1	145	3
1	147	35
1	148	7
1	151	23
1	152	39
1	153	63
1	154	33
1	155	8
1	156	23
1	157	70
1	158	191
1	160	140
1	161	111
1	162	14
1	163	17
1	164	19
1	165	861
1	166	129
1	167	271
1	168	1
1	169	102
1	171	193
1	172	3
1	173	15
1	174	88
1	175	1581
1	176	17
1	177	15
1	178	274
1	180	72
1	181	7
1	182	5
1	183	455
1	184	21
1	185	15
1	186	212
1	187	58
1	188	1
1	189	40
1	190	74
1	191	8
1	192	218
1	193	28
1	194	120
1	195	526
1	196	8
1	197	31
1	198	187
1	199	12
1	200	168
1	201	292
1	202	30
1	203	361
1	204	93
1	205	10
1	206	468
1	207	443
1	208	28
1	209	28
1	210	368
1	211	1
1	213	10
1	214	26
1	215	8
1	216	3
1	217	335
1	218	122
1	219	26
1	220	44
1	221	79
1	222	69
1	223	14
1	224	7
1	225	127
1	226	3
1	227	542
1	228	686
1	229	28
1	230	46
1	231	164
2	0	12
2	1	14
2	2	495
2	3	21
2	5	16
2	6	3
2	7	334
2	8	92
2	10	300
2	11	1135
2	13	101
2	14	12
2	16	21
2	17	83
2	18	19
2	19	41
2	20	1
2	21	19
2	22	157
2	23	7
2	24	7
2	25	59
2	26	1542
2	27	12
2	28	37
2	29	7
2	30	211
2	31	41
2	32	294
2	33	5
2	34	7
2	35	10
2	37	10
2	38	14
2	39	19
2	40	28
2	41	345
2	42	21
2	43	240
2	44	28
2	45	3
2	46	79
2	47	180
2	48	3
2	49	280
2	51	41
2	52	1
2	53	101
2	54	1
2	55	19
2	56	88
2	57	19
2	58	34
2	60	41
2	61	70
2	62	119
2	64	52
2	65	84
2	66	631
2	67	186
2	68	14
2	69	175
2	70	12
2	71	1
2	72	27
2	73	247
2	74	99
2	75	45
2	76	121
2	77	104
2	78	273
2	79	104
2	81	32
2	82	86
2	83	19
2	84	9
2	85	72
2	86	39
2	87	12
2	88	168
2	89	25
2	90	25
2	91	3
2	92	421
2	93	28
2	94	7
2	95	68
2	96	90
2	97	121
2	98	52
2	99	7
2	100	135
2	101	3
2	103	32
2	105	14
2	106	21
2	107	7
2	108	180
2	109	341
2	110	103
2	111	41
2	112	37
2	113	166
2	114	23
2	115	92
2	116	16
2	117	16
2	118	1009
2	119	48
2	120	23
2	121	3
2	122	37
2	123	5
2	124	217
2	125	79
2	126	1
2	127	39
2	129	66
2	130	79
2	131	50
2	132	30
2	133	244
2	134	5
2	135	3
2	136	1
2	137	30
2	138	130
2	139	95
2	140	45
2	141	101
2	144	1
2	145	36
2	147	74
2	148	19
2	151	54
2	152	251
2	153	320
2	154	81
2	155	16
2	156	103
2	157	16
2	158	57
2	160	511
2	161	5
2	162	106
2	163	83
2	164	92
2	165	289
2	166	224
2	167	723
2	168	1
2	169	32
2	170	3
2	171	39
2	173	16
2	174	12
2	175	394
2	177	57
2	178	45
2	180	150
2	181	1
2	182	3
2	183	32
2	185	37
2	186	59
2	187	12
2	188	14
2	189	186
2	190	490
2	191	16
2	192	171
2	193	23
2	194	19
2	195	68
2	196	99
2	197	1005
2	198	10
2	199	1
2	200	361
2	201	280
2	202	235
2	203	27
2	204	522
2	205	1
2	206	66
2	207	7
2	208	14
2	209	12
2	210	77
2	213	25
2	214	3
2	215	74
2	217	23
2	218	23
2	219	112
2	220	63
2	221	92
2	222	18
2	224	52
2	225	68
2	226	7
2	227	12
2	228	10
2	229	19
2	230	267
2	231	81
3	0	109
3	1	28
3	2	44
3	3	850
3	5	119
3	6	56
3	7	719
3	8	57
3	10	110
3	11	743
3	12	4
3	13	1874
3	14	4
3	15	1
3	16	526
3	17	33
3	18	39
3	19	33
3	20	9
3	21	9
3	22	139
3	23	11
3	24	4
3	25	370
3	26	201
3	27	198
3	28	178
3	29	4
3	30	36
3	31	130
3	32	658
3	33	11
3	34	54
3	35	61
3	37	39
3	38	125
3	39	16
3	40	8
3	41	64
3	42	284
3	43	52
3	44	49
3	45	38
3	46	16
3	47	91
3	48	4
3	49	31
3	51	28
3	52	28
3	53	1312
3	54	1
3	55	1
3	56	44
3	57	81
3	58	8
3	60	512
3	61	1030
3	62	34
3	64	29
3	65	120
3	66	86
3	67	486
3	68	3
3	69	77
3	70	29
3	71	8
3	72	89
3	73	61
3	74	51
3	75	16
3	76	51
3	77	2389
3	78	2682
3	79	91
3	81	18
3	82	56
3	83	34
3	84	56
3	85	26
3	86	316
3	87	41
3	88	86
3	89	94
3	90	99
3	91	87
3	92	1171
3	93	14
3	94	13
3	95	594
3	96	1219
3	97	188
3	98	286
3	99	6
3	100	1229
3	101	11
3	103	16
3	104	18
3	105	26
3	106	311
3	107	24
3	108	393
3	109	731
3	110	26
3	111	162
3	112	150
3	113	822
3	114	11
3	115	716
3	116	1
3	117	206
3	118	211
3	119	1078
3	120	11
3	121	16
3	122	18
3	123	52
3	124	66
3	125	794
3	126	3
3	127	484
3	129	89
3	130	43
3	131	61
3	132	489
3	133	49
3	134	31
3	135	11
3	136	11
3	137	190
3	138	445
3	139	1934
3	140	13
3	141	34
3	143	1
3	144	6
3	145	46
3	146	1
3	147	46
3	148	6
3	150	1
3	151	19
3	152	228
3	153	71
3	154	59
3	155	29
3	156	49
3	157	16
3	158	1069
3	159	1
3	160	744
3	161	21
3	162	59
3	163	62
3	164	9
3	165	716
3	166	269
3	167	1236
3	168	6
3	169	82
3	170	3
3	171	158
3	173	14
3	174	86
3	175	1442
3	176	8
3	177	38
3	178	321
3	179	1
3	180	127
3	181	3
3	182	8
3	183	163
3	184	1
3	185	11
3	186	999
3	187	276
3	188	9
3	189	67
3	190	167
3	191	16
3	192	407
3	193	19
3	194	388
3	195	496
3	196	34
3	197	59
3	198	11
3	199	79
3	200	466
3	201	1035
3	202	102
3	203	185
3	204	230
3	205	31
3	206	142
3	207	14
3	208	110
3	209	316
3	210	896
3	211	1
3	213	9
3	214	59
3	215	51
3	216	23
3	217	64
3	218	218
3	219	44
3	220	66
3	221	599
3	222	23
3	223	14
3	224	9
3	225	580
3	226	3
3	227	66
3	228	71
3	229	54
3	230	114
3	231	57
4	0	203
4	1	12
4	2	1
4	3	12
4	4	43
4	5	3
4	6	3
4	7	39
4	8	1
4	10	6
4	11	31
4	13	31
4	16	17
4	18	7
4	20	1
4	22	3
4	25	23
4	26	7
4	27	7
4	28	17
4	31	50
4	32	20
4	34	1
4	35	9
4	37	43
4	38	12
4	39	1
4	40	1
4	41	3
4	42	43
4	43	1
4	44	1
4	45	3
4	49	1
4	51	3
4	52	1
4	53	45
4	54	20
4	55	1
4	56	3
4	57	6
4	60	29
4	61	70
4	65	4
4	66	1
4	67	15
4	70	6
4	72	15
4	73	10
4	74	1
4	75	1
4	76	1
4	77	76
4	78	48
4	82	9
4	83	3
4	84	4
4	86	7
4	88	4
4	89	3
4	90	6
4	91	12
4	92	37
4	93	3
4	94	1
4	95	26
4	96	42
4	97	10
4	98	10
4	100	34
4	103	1
4	104	20
4	105	1
4	106	17
4	108	10
4	109	26
4	111	7
4	112	4
4	113	14
4	114	1
4	115	53
4	117	25
4	118	6
4	119	17
4	120	1
4	122	1
4	123	67
4	124	3
4	125	68
4	126	7
4	127	37
4	129	1
4	131	3
4	132	26
4	133	4
4	135	12
4	136	64
4	137	65
4	138	7
4	139	57
4	140	3
4	152	6
4	153	1
4	154	1
4	155	1
4	156	1
4	157	1
4	158	56
4	160	31
4	161	15
4	163	9
4	164	1
4	165	32
4	166	1
4	167	45
4	169	1
4	171	18
4	174	10
4	175	56
4	178	7
4	180	7
4	181	106
4	183	37
4	186	20
4	187	14
4	189	1
4	190	6
4	192	17
4	193	1
4	194	29
4	195	37
4	196	1
4	199	3
4	200	26
4	201	43
4	202	4
4	203	25
4	204	10
4	205	4
4	206	9
4	207	10
4	208	12
4	209	6
4	210	85
4	212	7
4	214	15
4	215	3
4	216	4
4	218	56
4	219	1
4	220	3
4	221	9
4	223	6
4	224	1
4	225	10
4	227	82
4	228	123
4	229	9
4	230	4
4	231	3
5	0	36
5	1	12
5	2	73
5	3	79
5	5	1384
5	6	255
5	7	354
5	8	79
5	10	112
5	11	1465
5	12	9
5	13	513
5	14	1
5	15	1
5	16	347
5	17	64
5	18	22
5	19	42
5	20	47
5	21	11
5	22	139
5	23	11
5	24	9
5	25	187
5	26	308
5	27	128
5	28	66
5	30	42
5	31	55
5	32	941
5	33	7
5	34	183
5	35	18
5	37	12
5	38	114
5	39	11
5	40	12
5	41	80
5	42	136
5	43	77
5	44	31
5	45	29
5	46	14
5	47	125
5	49	16
5	51	40
5	52	12
5	53	647
5	54	5
5	55	9
5	56	44
5	57	283
5	58	9
5	60	233
5	61	305
5	62	29
5	64	16
5	65	82
5	66	45
5	67	395
5	69	110
5	70	47
5	72	47
5	73	42
5	74	55
5	75	11
5	76	42
5	77	982
5	78	1033
5	79	57
5	81	16
5	82	47
5	83	27
5	84	193
5	85	128
5	86	1189
5	87	29
5	88	97
5	89	616
5	90	47
5	91	31
5	92	671
5	93	25
5	94	9
5	95	172
5	96	408
5	97	86
5	98	3135
5	99	5
5	100	426
5	101	11
5	102	3
5	103	18
5	104	7
5	105	18
5	106	163
5	107	20
5	108	220
5	109	711
5	110	11
5	111	91
5	112	77
5	113	229
5	114	11
5	115	244
5	116	3
5	117	106
5	118	255
5	119	375
5	120	14
5	121	25
5	122	36
5	123	23
5	124	44
5	125	255
5	127	171
5	129	93
5	130	40
5	131	27
5	132	128
5	133	110
5	134	53
5	135	9
5	136	5
5	137	99
5	138	154
5	139	629
5	140	14
5	141	29
5	143	1
5	144	3
5	145	60
5	147	34
5	148	3
5	151	31
5	152	470
5	153	62
5	154	27
5	155	97
5	156	40
5	157	11
5	158	325
5	160	584
5	161	18
5	162	69
5	163	45
5	164	16
5	165	312
5	166	251
5	167	1263
5	168	11
5	169	22
5	170	14
5	171	60
5	173	7
5	174	29
5	175	770
5	176	12
5	177	51
5	178	121
5	180	305
5	181	3
5	182	16
5	183	82
5	185	9
5	186	266
5	187	80
5	188	12
5	189	47
5	190	148
5	191	11
5	192	263
5	193	12
5	194	189
5	195	217
5	196	16
5	197	44
5	198	11
5	199	106
5	200	402
5	201	616
5	202	95
5	203	91
5	204	320
5	205	202
5	206	71
5	207	20
5	208	51
5	209	165
5	210	290
5	211	1
5	213	3
5	214	18
5	215	102
5	216	34
5	217	20
5	218	106
5	219	22
5	220	62
5	221	1109
5	222	11
5	223	1
5	224	14
5	225	172
5	226	1
5	227	27
5	228	25
5	229	263
5	230	91
5	231	36
6	0	22
6	1	5
6	2	61
6	3	53
6	5	225
6	6	680
6	7	213
6	8	34
6	10	66
6	11	1395
6	13	383
6	15	3
6	16	83
6	17	36
6	18	15
6	19	28
6	20	30
6	21	5
6	22	41
6	23	3
6	24	3
6	25	89
6	26	196
6	27	38
6	28	40
6	30	24
6	31	26
6	32	535
6	33	1
6	34	66
6	35	13
6	37	11
6	38	28
6	39	1
6	40	5
6	41	45
6	42	101
6	43	40
6	44	26
6	45	11
6	46	7
6	47	55
6	49	19
6	51	49
6	52	9
6	53	274
6	54	3
6	55	5
6	56	32
6	57	85
6	58	5
6	60	89
6	61	177
6	62	32
6	64	5
6	65	97
6	66	51
6	67	169
6	69	127
6	70	28
6	71	3
6	72	24
6	73	32
6	74	36
6	75	13
6	76	24
6	77	638
6	78	482
6	79	64
6	81	15
6	82	30
6	83	5
6	84	91
6	85	99
6	86	225
6	87	22
6	88	102
6	89	261
6	90	19
6	91	11
6	92	573
6	93	9
6	94	7
6	95	144
6	96	257
6	97	32
6	98	1672
6	99	1
6	100	219
6	101	5
6	102	5
6	103	11
6	104	3
6	105	17
6	106	91
6	107	11
6	108	87
6	109	978
6	110	15
6	111	61
6	112	34
6	113	139
6	114	9
6	115	97
6	116	1
6	117	38
6	118	143
6	119	135
6	120	5
6	121	22
6	122	22
6	123	13
6	124	38
6	125	192
6	126	1
6	127	131
6	129	112
6	130	19
6	131	41
6	132	47
6	133	40
6	134	26
6	135	1
6	136	3
6	137	47
6	138	104
6	139	276
6	140	9
6	141	15
6	145	19
6	147	30
6	148	1
6	150	1
6	151	15
6	152	608
6	153	53
6	154	41
6	155	169
6	156	38
6	157	17
6	158	177
6	159	1
6	160	650
6	161	1
6	162	38
6	163	47
6	164	3
6	165	221
6	166	125
6	167	1035
6	168	1
6	169	26
6	170	13
6	171	62
6	173	11
6	174	22
6	175	591
6	176	9
6	177	34
6	178	112
6	180	417
6	181	3
6	182	7
6	183	34
6	185	7
6	186	236
6	187	36
6	188	3
6	189	28
6	190	139
6	191	11
6	192	125
6	193	1
6	194	83
6	195	131
6	196	19
6	197	34
6	198	7
6	199	40
6	200	322
6	201	375
6	202	102
6	203	59
6	204	299
6	205	207
6	206	78
6	207	13
6	208	26
6	209	45
6	210	156
6	213	9
6	214	7
6	215	112
6	216	15
6	217	20
6	218	59
6	219	22
6	220	49
6	221	419
6	222	9
6	223	3
6	224	7
6	225	110
6	226	1
6	227	20
6	228	32
6	229	85
6	230	64
6	231	22
7	1	6
7	2	3
7	3	3
7	7	32
7	10	3
7	11	9
7	13	9
7	22	3
7	25	9
7	28	6
7	30	3
7	32	9
7	38	3
7	41	3
7	53	3
7	56	3
7	57	3
7	61	6
7	67	3
7	69	3
7	72	3
7	74	3
7	76	3
7	77	13
7	78	6
7	83	3
7	89	6
7	92	39
7	95	3
7	96	3
7	97	6
7	98	3
7	100	3
7	107	3
7	108	9
7	109	16
7	111	6
7	113	6
7	117	3
7	118	3
7	120	3
7	124	3
7	125	6
7	127	3
7	133	3
7	136	3
7	138	3
7	139	3
7	147	3
7	156	3
7	157	3
7	158	3
7	162	3
7	165	16
7	166	3
7	167	9
7	175	22
7	178	13
7	188	3
7	190	3
7	192	3
7	193	6
7	194	6
7	197	3
7	199	6
7	200	3
7	206	9
7	210	9
7	215	3
7	218	3
7	219	3
7	221	3
7	227	6
7	230	3
8	0	29
8	1	9
8	2	109
8	3	21
8	5	26
8	6	19
8	7	227
8	8	3320
8	10	4732
8	11	463
8	12	17
8	13	156
8	14	7
8	15	53
8	16	43
8	17	295
8	18	53
8	19	236
8	20	9
8	21	92
8	22	73
8	23	39
8	24	7
8	25	146
8	26	739
8	27	31
8	28	131
8	29	4
8	30	146
8	31	58
8	32	195
8	33	9
8	34	12
8	35	31
8	36	9
8	37	34
8	38	31
8	39	7
8	40	24
8	41	227
8	42	61
8	43	461
8	44	12
8	45	4
8	46	97
8	47	449
8	48	2
8	49	158
8	51	444
8	52	34
8	53	234
8	54	2
8	55	104
8	56	373
8	57	68
8	58	271
8	60	107
8	61	95
8	62	53
8	64	34
8	65	302
8	66	244
8	67	148
8	68	100
8	69	385
8	70	83
8	71	4
8	72	51
8	73	258
8	74	676
8	75	424
8	76	80
8	77	224
8	78	295
8	79	104
8	81	354
8	82	90
8	83	36
8	84	41
8	85	202
8	86	97
8	87	34
8	88	622
8	89	95
8	90	36
8	91	21
8	92	241
8	93	34
8	94	2
8	95	141
8	96	153
8	97	90
8	98	83
8	99	48
8	100	170
8	101	17
8	102	14
8	103	39
8	105	439
8	106	53
8	107	358
8	108	134
8	109	295
8	110	410
8	111	43
8	112	73
8	113	195
8	114	192
8	115	126
8	116	41
8	117	39
8	118	407
8	119	102
8	120	19
8	121	24
8	122	136
8	123	24
8	124	219
8	125	112
8	127	53
8	128	2
8	129	288
8	130	261
8	131	1189
8	132	29
8	133	170
8	134	2
8	135	4
8	136	2
8	137	104
8	138	73
8	139	180
8	140	14
8	141	537
8	143	2
8	144	12
8	145	148
8	146	2
8	147	608
8	148	70
8	150	31
8	151	126
8	152	251
8	153	168
8	154	1386
8	155	36
8	156	2300
8	157	14
8	158	109
8	159	29
8	160	224
8	161	17
8	162	97
8	163	134
8	164	134
8	165	139
8	166	102
8	167	376
8	168	39
8	169	19
8	171	29
8	173	444
8	174	31
8	175	388
8	176	9
8	177	51
8	178	87
8	180	275
8	182	153
8	183	61
8	184	4
8	185	329
8	186	141
8	187	36
8	188	275
8	189	275
8	190	3289
8	191	742
8	192	183
8	193	53
8	194	34
8	195	102
8	196	146
8	197	371
8	198	14
8	199	14
8	200	197
8	201	209
8	202	163
8	203	41
8	204	373
8	205	12
8	206	58
8	207	9
8	208	26
8	209	34
8	210	80
8	211	75
8	213	209
8	214	9
8	215	109
8	216	9
8	217	63
8	218	53
8	219	527
8	220	29
8	221	124
8	222	4
8	223	7
8	224	170
8	225	80
8	226	26
8	227	29
8	228	31
8	229	58
8	230	2312
8	231	75
9	1	7
9	2	3
9	7	11
9	10	3
9	11	3
9	13	14
9	18	3
9	21	7
9	22	7
9	23	3
9	26	11
9	30	3
9	31	3
9	32	7
9	38	3
9	41	7
9	42	3
9	43	14
9	47	3
9	52	3
9	53	3
9	56	3
9	60	7
9	62	7
9	64	3
9	66	7
9	67	3
9	70	100
9	73	3
9	76	14
9	77	14
9	78	11
9	79	18
9	80	3
9	82	3
9	83	3
9	85	3
9	88	3
9	92	14
9	94	7
9	95	14
9	96	3
9	99	3
9	100	3
9	101	3
9	108	3
9	110	7
9	112	14
9	115	7
9	119	3
9	123	3
9	130	14
9	131	3
9	132	3
9	137	3
9	139	3
9	144	3
9	147	3
9	148	3
9	152	3
9	153	3
9	154	3
9	156	7
9	163	3
9	164	3
9	166	7
9	167	3
9	169	3
9	174	3
9	175	7
9	177	3
9	180	7
9	183	11
9	184	11
9	186	7
9	187	3
9	193	11
9	195	3
9	196	3
9	197	3
9	200	7
9	201	3
9	203	3
9	206	3
9	207	3
9	210	3
9	217	3
9	219	3
9	220	3
9	225	3
9	231	3
10	0	12
10	1	8
10	2	80
10	3	12
10	5	32
10	6	8
10	7	127
10	8	887
10	10	4209
10	11	393
10	12	20
10	13	94
10	14	2
10	15	26
10	16	22
10	17	172
10	18	14
10	19	63
10	20	4
10	21	28
10	22	37
10	23	14
10	24	12
10	25	57
10	26	489
10	27	12
10	28	72
10	29	4
10	30	88
10	31	26
10	32	90
10	33	2
10	34	22
10	35	10
10	36	4
10	37	10
10	38	20
10	39	10
10	40	8
10	41	115
10	42	37
10	43	238
10	44	14
10	45	4
10	46	61
10	47	158
10	49	125
10	51	205
10	52	12
10	53	94
10	55	100
10	56	279
10	57	28
10	58	98
10	60	49
10	61	61
10	62	26
10	64	20
10	65	150
10	66	92
10	67	78
10	68	18
10	69	160
10	70	34
10	71	6
10	72	28
10	73	123
10	74	368
10	75	216
10	76	51
10	77	107
10	78	191
10	79	28
10	81	135
10	82	32
10	83	8
10	84	26
10	85	113
10	86	49
10	87	16
10	88	282
10	89	51
10	90	16
10	91	20
10	92	139
10	93	6
10	94	4
10	95	88
10	96	98
10	97	37
10	98	72
10	99	26
10	100	76
10	101	4
10	102	2
10	103	22
10	104	2
10	105	146
10	106	18
10	107	109
10	108	47
10	109	236
10	110	209
10	111	22
10	112	51
10	113	67
10	114	123
10	115	61
10	116	10
10	117	14
10	118	197
10	119	39
10	120	6
10	121	8
10	122	57
10	123	12
10	124	100
10	125	32
10	127	14
10	129	133
10	130	146
10	131	479
10	132	14
10	133	121
10	134	2
10	135	6
10	136	2
10	137	41
10	138	47
10	139	76
10	140	10
10	141	329
10	144	10
10	145	53
10	147	228
10	148	37
10	150	2
10	151	39
10	152	209
10	153	111
10	154	891
10	155	41
10	156	907
10	157	8
10	158	53
10	159	14
10	160	181
10	161	12
10	162	57
10	163	53
