185 28383
3731328
0	85
1	171
2	257
3	342
4	428
5	514
6	600
7	685
12	1114
8	771
9	857
10	943
11	1028
13	1200
14	1286
15	1371
16	1457
18	1629
17	1543
22	1972
19	1714
23	2057
21	1886
20	1800
24	2143
25	2229
28	2486
27	2400
26	2315
31	2743
29	2572
30	2658
32	2829
Links chosen
85	303	246
85	606	482
85	909	746
85	1212	996
85	303	248
85	1515	1252
85	606	464
85	909	689
85	1818	1467
85	1212	930
85	1515	1193
85	2121	1704
85	1818	1434
85	2424	1982
85	303	230
85	2121	1674
85	606	475
85	909	661
85	2727	2228
85	1212	907
85	2424	1918
85	1515	1114
85	3030	2468
85	2727	2138
85	1818	1359
85	2121	1558
85	3333	2733
85	3030	2377
85	2424	1813
85	3333	2637
85	3636	2932
85	2727	2020
85	303	250
85	303	210
85	3636	2840
85	606	499
85	606	424
85	3030	2250
85	3939	3207
85	303	224
85	909	767
85	909	667
85	303	233
85	606	506
85	1212	1027
85	606	494
85	1212	881
85	303	261
85	909	721
85	1515	1280
85	909	717
85	303	243
85	606	506
85	303	232
85	3333	2461
85	3939	3079
85	1212	964
85	606	495
85	1515	1091
85	909	750
85	606	491
85	1212	991
85	909	758
85	1818	1579
85	303	7
85	303	218
85	909	724
85	1212	988
85	606	23
85	1212	1006
85	1515	1220
85	606	446
85	1515	1220
85	1818	1320
85	2121	1781
85	4242	3437
85	909	33
85	1212	986
85	1515	1241
85	909	658
85	1515	1265
85	303	3
85	1212	36
85	3636	2726
85	303	0
85	1818	1484
85	2424	2061
85	606	5
85	1818	1454
85	303	202
85	1212	877
85	1515	1227
85	2121	1559
85	4242	3322
85	1818	1459
85	606	0
85	909	9
85	606	357
85	1818	1506
85	303	200
85	1515	49
85	2121	1769
85	909	1
85	1515	1084
85	909	578
85	1212	11
85	303	243
85	2121	1694
85	606	385
85	2121	1715
85	1818	1484
85	2727	2308
85	606	475
85	1212	781
85	909	572
85	2424	1728
85	1212	1
85	1515	14
85	4545	3729
85	1818	54
85	2121	1781
85	909	717
85	3939	2909
85	2424	2006
85	1818	1324
85	1818	15
85	1212	790
85	2121	1711
85	1212	945
85	1515	914
85	1515	0
85	2424	1932
85	3030	2556
85	2424	1954
85	4545	3542
85	2121	22
85	2121	87
85	303	181
85	2424	1990
85	303	253
85	1515	960
85	2727	1971
85	2727	2228
85	1515	1238
85	606	352
85	1818	1128
85	606	506
85	2424	40
85	1818	2
85	2424	1958
85	909	570
85	2121	1540
85	2727	2189
85	909	765
85	303	174
85	2727	2174
85	303	212
85	3333	2830
85	1818	1156
85	1818	1458
85	2424	78
85	4242	3162
85	4848	3953
85	303	140
85	606	365
85	1212	724
85	2727	2269
85	606	444
85	2121	1299
85	2727	31
85	1212	1022
85	3030	2480
85	909	509
85	2121	4
85	606	312
85	3030	2197
85	909	633
85	2727	2201
85	4848	3763
85	2121	1712
85	1515	908
85	2121	1368
85	2424	1707
85	1515	1237
85	3636	3105
85	1212	753
85	909	419
85	1212	862
85	303	240
85	3030	2425
85	2727	109
85	3333	2752
85	2424	1483
85	606	469
85	3030	2424
85	3030	24
85	1212	660
85	3030	2529
85	1515	909
85	1818	1087
85	2424	1
85	1515	1064
85	909	748
85	2424	1962
85	303	228
85	1818	1522
85	3333	2397
85	2424	1553
85	4545	3392
85	3030	2448
85	2727	1933
85	606	450
85	3939	3322
85	1515	750
85	5151	4169
85	1212	938
85	2727	1690
85	1818	1116
85	3030	101
85	2121	1261
85	909	682
85	3333	2681
85	3333	33
85	1818	1321
85	303	219
85	3333	2646
85	606	416
85	303	165
85	2727	5
85	3333	2743
85	3636	2964
85	303	251
85	2121	1747
85	5151	4023
85	1515	1201
85	1212	898
85	909	610
85	303	217
85	2727	2175
85	606	317
85	1818	962
85	606	502
85	2727	1747
85	2121	1287
85	606	459
85	2121	1476
85	1212	827
85	4242	3594
85	2424	1446
85	909	521
85	909	742
85	3636	2639
85	3030	1827
85	3333	2678
85	1515	1138
85	1818	1461
85	909	675
85	3333	120
85	3030	2161
85	303	0
85	1212	740
85	1515	1060
85	2121	1012
85	1212	969
85	3636	32
85	3636	2903
85	4848	3607
85	2424	2017
85	1212	892
85	3030	5
85	606	0
85	303	256
85	2424	1721
85	3636	2941
85	2424	1496
85	3030	2410
85	1818	1352
85	3636	2988
85	606	515
85	3939	3259
85	2727	1594
85	3030	1947
85	909	0
85	1515	907
85	1515	1185
85	1818	1293
85	1515	1115
85	5454	4414
85	2121	1662
85	909	755
85	303	250
85	303	224
85	3333	2076
85	2424	1251
85	1212	0
85	3636	2936
85	606	453
85	606	500
85	2727	1707
85	5454	4345
85	3333	2352
85	2121	1534
85	3636	135
85	1818	1020
85	2727	2278
85	1212	1024
85	4545	3873
85	3939	2875
85	1818	1471
85	2727	1950
85	909	737
85	909	650
85	1818	1380
85	2121	1463
85	3939	3097
85	3333	2689
85	1515	0
85	3333	5
85	3030	1775
85	3939	44
85	303	69
85	2424	1935
85	2121	1207
85	1212	1001
85	1212	917
85	1515	1291
85	3333	2083
85	606	135
85	3939	3217
85	3939	3249
